CustomerID,InvoiceDate
NA,03/08/2021
15829,03/08/2021
16722,03/08/2021
15005,03/08/2021
16839,03/08/2021
15232,03/08/2021
15704,03/08/2021
12438,03/08/2021
17625,03/08/2021
15189,03/08/2021
13563,03/08/2021
12916,05/08/2021
12490,05/08/2021
13461,05/08/2021
14443,05/08/2021
13137,05/08/2021
12472,05/08/2021
17114,05/08/2021
15708,05/08/2021
12864,05/08/2021
16558,05/08/2021
13477,05/08/2021
14057,05/08/2021
17649,05/08/2021
13956,05/08/2021
NA,05/08/2021
13230,05/08/2021
14367,06/08/2021
17054,06/08/2021
12540,06/08/2021
12474,06/08/2021
17040,06/08/2021
14194,06/08/2021
15289,06/08/2021
16422,06/08/2021
17841,06/08/2021
14775,06/08/2021
13520,06/08/2021
17364,06/08/2021
16841,06/08/2021
13814,06/08/2021
14796,06/08/2021
17693,06/08/2021
NA,06/08/2021
15281,07/08/2021
15358,07/08/2021
15159,07/08/2021
15513,07/08/2021
15311,07/08/2021
15203,07/08/2021
14414,07/08/2021
17596,07/08/2021
15044,07/08/2021
15440,07/08/2021
18094,07/08/2021
13090,07/08/2021
17160,07/08/2021
17238,07/08/2021
15152,07/08/2021
NA,07/08/2021
12753,08/08/2021
16628,08/08/2021
17315,08/08/2021
16767,08/08/2021
15172,08/08/2021
16447,08/08/2021
14680,08/08/2021
17841,08/08/2021
16609,08/08/2021
14305,08/08/2021
12397,08/08/2021
15624,08/08/2021
14534,08/08/2021
NA,08/08/2021
18226,08/08/2021
17870,08/08/2021
16174,09/08/2021
12853,09/08/2021
15861,09/08/2021
18151,09/08/2021
16076,09/08/2021
13871,09/08/2021
13319,09/08/2021
18237,09/08/2021
18172,09/08/2021
16843,09/08/2021
14898,09/08/2021
12453,09/08/2021
14911,09/08/2021
17949,09/08/2021
17965,09/08/2021
13340,09/08/2021
15746,09/08/2021
15329,09/08/2021
NA,09/08/2021
14973,09/08/2021
17071,09/08/2021
12743,09/08/2021
12407,09/08/2021
12830,09/08/2021
13468,09/08/2021
17931,09/08/2021
13148,10/08/2021
13875,10/08/2021
15120,10/08/2021
14499,10/08/2021
13102,10/08/2021
16945,10/08/2021
17841,10/08/2021
12716,10/08/2021
14911,10/08/2021
12981,10/08/2021
17926,10/08/2021
14191,10/08/2021
12839,10/08/2021
14854,10/08/2021
16775,10/08/2021
13928,10/08/2021
NA,10/08/2021
13004,10/08/2021
17750,10/08/2021
17997,10/08/2021
16839,12/08/2021
16813,12/08/2021
16764,12/08/2021
14911,12/08/2021
14885,12/08/2021
14472,12/08/2021
13388,12/08/2021
15453,12/08/2021
15804,12/08/2021
15438,12/08/2021
NA,12/08/2021
12942,12/08/2021
14456,12/08/2021
17841,12/08/2021
12456,12/08/2021
17173,12/08/2021
16655,12/08/2021
17404,12/08/2021
12921,13/08/2021
17053,13/08/2021
12534,13/08/2021
17676,13/08/2021
14408,13/08/2021
14112,13/08/2021
12749,13/08/2021
12844,13/08/2021
16332,13/08/2021
17757,13/08/2021
14567,13/08/2021
14937,13/08/2021
14709,13/08/2021
16172,13/08/2021
NA,13/08/2021
12828,13/08/2021
16984,13/08/2021
12347,14/08/2021
15410,14/08/2021
12449,14/08/2021
12627,14/08/2021
15342,14/08/2021
12378,14/08/2021
15228,14/08/2021
14606,14/08/2021
16133,14/08/2021
13777,14/08/2021
16712,14/08/2021
14688,14/08/2021
13850,14/08/2021
13089,14/08/2021
NA,14/08/2021
15271,14/08/2021
14076,14/08/2021
13805,14/08/2021
18236,14/08/2021
16150,15/08/2021
13186,15/08/2021
17389,15/08/2021
16422,15/08/2021
17656,15/08/2021
16012,15/08/2021
15039,15/08/2021
17841,15/08/2021
13209,15/08/2021
12748,15/08/2021
16102,15/08/2021
16324,15/08/2021
18055,15/08/2021
12643,15/08/2021
13486,15/08/2021
13975,15/08/2021
17731,15/08/2021
17659,15/08/2021
13851,15/08/2021
15089,15/08/2021
15150,15/08/2021
17848,15/08/2021
17514,15/08/2021
NA,15/08/2021
14056,15/08/2021
12502,16/08/2021
12689,16/08/2021
17735,16/08/2021
15133,16/08/2021
14640,16/08/2021
13571,16/08/2021
15005,16/08/2021
13694,16/08/2021
13263,16/08/2021
17511,16/08/2021
16180,16/08/2021
14768,16/08/2021
12626,16/08/2021
13709,16/08/2021
14911,16/08/2021
14535,16/08/2021
15134,16/08/2021
14778,16/08/2021
16873,16/08/2021
13402,16/08/2021
NA,16/08/2021
17267,16/08/2021
13047,16/08/2021
14713,16/08/2021
14562,16/08/2021
12562,17/08/2021
18097,17/08/2021
15128,17/08/2021
17841,17/08/2021
13908,17/08/2021
16928,17/08/2021
15719,17/08/2021
16764,17/08/2021
18282,17/08/2021
12610,17/08/2021
17400,17/08/2021
13552,17/08/2021
17092,17/08/2021
17231,17/08/2021
NA,17/08/2021
14156,17/08/2021
15058,19/08/2021
16206,19/08/2021
12877,19/08/2021
12720,19/08/2021
17323,19/08/2021
13782,19/08/2021
14903,19/08/2021
15411,19/08/2021
16950,19/08/2021
15860,19/08/2021
15198,19/08/2021
13418,19/08/2021
16549,19/08/2021
13013,20/08/2021
12676,20/08/2021
12865,20/08/2021
12885,20/08/2021
15502,20/08/2021
17716,20/08/2021
14606,20/08/2021
17954,20/08/2021
13869,20/08/2021
17085,20/08/2021
14298,20/08/2021
16788,20/08/2021
13016,20/08/2021
NA,20/08/2021
15033,20/08/2021
15601,21/08/2021
17554,21/08/2021
14626,21/08/2021
14127,21/08/2021
17139,21/08/2021
13097,21/08/2021
15078,21/08/2021
14180,21/08/2021
17841,21/08/2021
14334,21/08/2021
16791,21/08/2021
14646,21/08/2021
17730,21/08/2021
13355,21/08/2021
16775,21/08/2021
13162,21/08/2021
17675,21/08/2021
NA,21/08/2021
NA,22/08/2021
16245,22/08/2021
16700,22/08/2021
14680,22/08/2021
13117,22/08/2021
16241,22/08/2021
15640,22/08/2021
15838,22/08/2021
17994,22/08/2021
14388,22/08/2021
17442,22/08/2021
16839,22/08/2021
17042,22/08/2021
16558,22/08/2021
15494,22/08/2021
16904,22/08/2021
15498,23/08/2021
13985,23/08/2021
14346,23/08/2021
14462,23/08/2021
NA,23/08/2021
13203,23/08/2021
13488,23/08/2021
17686,23/08/2021
17841,23/08/2021
16283,23/08/2021
17284,23/08/2021
15358,23/08/2021
13198,23/08/2021
17340,23/08/2021
12428,23/08/2021
17248,23/08/2021
18093,23/08/2021
14834,23/08/2021
13263,23/08/2021
16076,23/08/2021
16928,23/08/2021
17644,23/08/2021
14868,23/08/2021
12362,23/08/2021
17653,23/08/2021
13588,23/08/2021
17811,23/08/2021
18235,23/08/2021
14646,23/08/2021
15955,23/08/2021
16186,23/08/2021
14911,24/08/2021
12381,24/08/2021
13888,24/08/2021
15249,24/08/2021
14790,24/08/2021
16013,24/08/2021
14646,24/08/2021
16746,24/08/2021
12682,24/08/2021
16678,24/08/2021
NA,24/08/2021
13838,26/08/2021
14040,26/08/2021
16466,26/08/2021
17800,26/08/2021
16115,26/08/2021
16370,26/08/2021
17841,26/08/2021
14301,26/08/2021
17988,26/08/2021
15376,26/08/2021
14321,27/08/2021
15093,27/08/2021
17173,27/08/2021
12919,27/08/2021
13799,27/08/2021
16774,27/08/2021
14606,27/08/2021
12619,27/08/2021
13078,27/08/2021
14498,27/08/2021
16902,27/08/2021
15706,27/08/2021
17858,27/08/2021
15023,27/08/2021
15315,27/08/2021
15373,28/08/2021
15752,28/08/2021
15768,28/08/2021
16303,28/08/2021
16470,28/08/2021
13999,28/08/2021
16266,28/08/2021
14057,28/08/2021
NA,28/08/2021
13189,28/08/2021
13140,28/08/2021
17637,28/08/2021
12641,28/08/2021
16033,28/08/2021
17097,28/08/2021
15856,28/08/2021
12722,29/08/2021
16092,29/08/2021
12421,29/08/2021
17511,29/08/2021
16241,29/08/2021
14323,29/08/2021
17841,29/08/2021
15039,29/08/2021
16729,29/08/2021
NA,29/08/2021
12528,29/08/2021
17757,29/08/2021
16755,29/08/2021
15786,29/08/2021
14156,29/08/2021
16633,29/08/2021
17338,29/08/2021
15541,29/08/2021
16734,29/08/2021
12949,29/08/2021
16706,29/08/2021
17070,29/08/2021
12688,30/08/2021
12415,30/08/2021
16945,30/08/2021
12839,30/08/2021
15311,30/08/2021
12729,30/08/2021
13668,30/08/2021
17243,30/08/2021
16813,30/08/2021
14667,30/08/2021
13381,30/08/2021
13273,30/08/2021
15472,30/08/2021
16928,30/08/2021
14565,30/08/2021
15867,30/08/2021
15232,30/08/2021
18225,30/08/2021
14064,30/08/2021
16743,30/08/2021
13266,31/08/2021
15159,31/08/2021
16122,31/08/2021
12513,31/08/2021
17612,31/08/2021
17841,31/08/2021
12600,31/08/2021
15938,31/08/2021
17402,31/08/2021
14911,31/08/2021
14772,31/08/2021
14709,31/08/2021
16330,31/08/2021
12523,02/09/2021
15701,02/09/2021
16265,02/09/2021
17675,02/09/2021
16407,02/09/2021
15984,02/09/2021
12553,02/09/2021
17059,02/09/2021
15031,02/09/2021
15547,02/09/2021
18204,03/09/2021
17416,03/09/2021
17581,03/09/2021
16839,03/09/2021
15572,03/09/2021
16201,03/09/2021
15712,03/09/2021
NA,03/09/2021
14800,03/09/2021
16555,03/09/2021
15443,03/09/2021
17585,03/09/2021
17160,03/09/2021
14387,03/09/2021
15796,03/09/2021
17073,03/09/2021
14505,03/09/2021
17706,03/09/2021
15150,03/09/2021
17703,03/09/2021
17083,03/09/2021
17702,04/09/2021
17041,04/09/2021
14930,04/09/2021
14364,04/09/2021
16550,04/09/2021
12621,04/09/2021
17841,04/09/2021
13939,04/09/2021
15838,04/09/2021
14004,04/09/2021
14936,04/09/2021
13481,04/09/2021
17735,04/09/2021
16033,04/09/2021
17242,04/09/2021
NA,04/09/2021
15755,04/09/2021
15005,04/09/2021
13140,04/09/2021
14769,04/09/2021
16143,04/09/2021
17315,04/09/2021
13263,04/09/2021
12540,05/09/2021
16422,05/09/2021
NA,05/09/2021
12523,05/09/2021
14796,05/09/2021
16723,05/09/2021
14299,05/09/2021
14527,05/09/2021
14875,05/09/2021
17865,05/09/2021
15769,05/09/2021
14730,05/09/2021
13985,05/09/2021
15059,05/09/2021
12662,05/09/2021
12569,05/09/2021
15800,05/09/2021
12649,05/09/2021
16340,05/09/2021
15727,05/09/2021
15764,05/09/2021
13507,05/09/2021
13969,05/09/2021
14973,05/09/2021
14056,05/09/2021
12471,05/09/2021
12714,06/09/2021
13078,06/09/2021
12417,06/09/2021
16779,06/09/2021
14314,06/09/2021
15955,06/09/2021
13517,06/09/2021
16503,06/09/2021
17841,06/09/2021
13320,06/09/2021
12841,06/09/2021
13928,06/09/2021
12583,06/09/2021
12610,06/09/2021
13854,06/09/2021
13634,06/09/2021
13971,06/09/2021
14194,06/09/2021
15805,06/09/2021
NA,06/09/2021
12624,06/09/2021
12715,06/09/2021
15663,06/09/2021
15203,07/09/2021
13003,07/09/2021
14911,07/09/2021
15078,07/09/2021
18167,07/09/2021
13644,07/09/2021
16556,07/09/2021
15615,07/09/2021
14837,07/09/2021
15356,07/09/2021
NA,07/09/2021
17920,07/09/2021
15641,07/09/2021
14646,07/09/2021
12683,07/09/2021
14472,09/09/2021
16456,09/09/2021
18041,09/09/2021
16686,09/09/2021
13137,09/09/2021
16466,09/09/2021
17841,09/09/2021
12484,09/09/2021
16931,09/09/2021
14044,09/09/2021
17346,09/09/2021
14606,09/09/2021
13778,09/09/2021
17633,09/09/2021
14869,09/09/2021
12708,11/09/2021
13709,11/09/2021
NA,11/09/2021
12748,11/09/2021
14901,11/09/2021
15866,11/09/2021
16928,11/09/2021
17675,11/09/2021
17298,11/09/2021
12423,12/09/2021
12477,12/09/2021
NA,12/09/2021
17725,12/09/2021
16842,12/09/2021
13726,12/09/2021
15690,12/09/2021
15984,12/09/2021
17706,12/09/2021
17320,12/09/2021
17588,12/09/2021
13089,12/09/2021
17777,12/09/2021
17097,12/09/2021
16780,12/09/2021
15856,12/09/2021
16145,13/09/2021
16011,13/09/2021
13588,13/09/2021
13089,13/09/2021
13069,13/09/2021
17653,13/09/2021
15719,13/09/2021
17841,13/09/2021
12415,13/09/2021
14414,13/09/2021
14298,13/09/2021
16923,13/09/2021
17799,13/09/2021
14482,13/09/2021
15829,13/09/2021
16764,13/09/2021
17750,13/09/2021
16638,13/09/2021
12739,13/09/2021
14420,13/09/2021
13437,13/09/2021
14713,13/09/2021
NA,14/09/2021
14276,14/09/2021
17949,14/09/2021
15860,14/09/2021
12483,14/09/2021
14911,14/09/2021
14527,14/09/2021
15628,14/09/2021
12921,14/09/2021
16706,14/09/2021
12832,14/09/2021
14606,14/09/2021
16674,14/09/2021
13695,14/09/2021
12375,14/09/2021
17091,14/09/2021
16173,14/09/2021
14096,14/09/2021
13507,14/09/2021
17997,14/09/2021
14415,14/09/2021
14171,14/09/2021
16686,14/09/2021
16813,16/09/2021
16761,16/09/2021
14691,16/09/2021
13772,16/09/2021
18223,16/09/2021
13808,16/09/2021
16326,16/09/2021
16744,16/09/2021
15215,16/09/2021
14335,16/09/2021
14965,16/09/2021
16241,16/09/2021
12867,16/09/2021
14189,16/09/2021
12627,16/09/2021
12567,16/09/2021
13548,16/09/2021
17722,16/09/2021
15136,16/09/2021
NA,16/09/2021
16843,17/09/2021
15364,17/09/2021
16255,17/09/2021
16717,17/09/2021
14156,17/09/2021
13999,17/09/2021
16891,17/09/2021
15307,17/09/2021
14401,17/09/2021
17491,17/09/2021
14159,17/09/2021
16820,17/09/2021
18283,17/09/2021
16172,17/09/2021
12727,17/09/2021
16918,17/09/2021
13510,17/09/2021
13192,17/09/2021
16444,17/09/2021
14842,17/09/2021
14849,17/09/2021
13744,17/09/2021
NA,17/09/2021
16712,17/09/2021
15856,17/09/2021
17449,18/09/2021
14944,18/09/2021
14441,18/09/2021
14796,18/09/2021
14360,18/09/2021
14715,18/09/2021
17191,18/09/2021
16400,18/09/2021
14667,18/09/2021
14239,18/09/2021
14208,18/09/2021
16393,18/09/2021
15462,18/09/2021
16928,18/09/2021
14739,18/09/2021
NA,18/09/2021
12526,18/09/2021
17841,18/09/2021
17460,18/09/2021
13098,18/09/2021
16767,19/09/2021
17481,19/09/2021
14916,19/09/2021
12685,19/09/2021
17735,19/09/2021
14334,19/09/2021
15071,19/09/2021
NA,19/09/2021
13808,19/09/2021
17442,19/09/2021
14530,19/09/2021
14911,19/09/2021
12490,19/09/2021
15114,19/09/2021
16818,19/09/2021
12637,19/09/2021
15752,19/09/2021
14156,19/09/2021
15298,20/09/2021
NA,20/09/2021
12685,20/09/2021
12683,20/09/2021
16418,20/09/2021
18222,20/09/2021
13571,20/09/2021
13577,20/09/2021
13244,20/09/2021
16076,20/09/2021
16426,20/09/2021
13018,20/09/2021
13700,20/09/2021
17004,20/09/2021
15144,20/09/2021
13137,20/09/2021
17243,20/09/2021
17634,20/09/2021
16031,20/09/2021
12839,20/09/2021
13249,20/09/2021
13769,20/09/2021
16558,20/09/2021
15730,20/09/2021
12592,20/09/2021
15453,20/09/2021
13267,20/09/2021
14522,20/09/2021
16011,20/09/2021
16173,21/09/2021
12449,21/09/2021
13441,21/09/2021
17593,21/09/2021
17841,21/09/2021
17965,21/09/2021
15039,21/09/2021
12637,21/09/2021
NA,21/09/2021
18118,21/09/2021
18237,21/09/2021
17800,21/09/2021
12748,21/09/2021
14961,21/09/2021
12433,21/09/2021
18109,21/09/2021
16362,21/09/2021
14895,21/09/2021
17426,21/09/2021
15251,21/09/2021
14258,23/09/2021
14837,23/09/2021
12635,23/09/2021
13742,23/09/2021
14665,23/09/2021
15502,23/09/2021
13527,23/09/2021
12841,23/09/2021
13324,23/09/2021
13124,23/09/2021
17317,23/09/2021
14212,23/09/2021
15527,23/09/2021
17299,23/09/2021
13813,23/09/2021
16523,23/09/2021
14250,23/09/2021
13884,23/09/2021
16549,23/09/2021
16796,23/09/2021
14432,23/09/2021
12748,23/09/2021
14057,23/09/2021
17218,23/09/2021
15601,23/09/2021
14456,23/09/2021
12965,23/09/2021
15533,23/09/2021
17841,23/09/2021
16474,23/09/2021
12997,24/09/2021
18158,24/09/2021
14307,24/09/2021
16150,24/09/2021
15358,24/09/2021
13431,24/09/2021
13983,24/09/2021
16211,24/09/2021
14527,24/09/2021
13269,24/09/2021
13650,24/09/2021
14952,24/09/2021
14292,24/09/2021
12884,24/09/2021
17139,24/09/2021
14997,24/09/2021
17919,24/09/2021
16984,24/09/2021
16360,24/09/2021
16458,24/09/2021
17865,24/09/2021
17433,24/09/2021
18180,24/09/2021
16839,24/09/2021
17090,24/09/2021
13854,24/09/2021
17656,24/09/2021
17719,24/09/2021
14732,24/09/2021
17071,24/09/2021
NA,24/09/2021
18069,24/09/2021
14359,25/09/2021
13831,25/09/2021
16451,25/09/2021
16609,25/09/2021
13880,25/09/2021
16422,25/09/2021
12940,25/09/2021
16814,25/09/2021
12679,25/09/2021
17404,25/09/2021
15529,25/09/2021
17757,25/09/2021
NA,25/09/2021
17228,25/09/2021
13136,25/09/2021
14646,25/09/2021
15311,25/09/2021
18044,25/09/2021
17092,25/09/2021
18145,25/09/2021
17365,25/09/2021
12909,25/09/2021
17037,25/09/2021
16081,25/09/2021
13384,25/09/2021
15343,25/09/2021
16409,25/09/2021
17562,25/09/2021
16036,25/09/2021
14163,25/09/2021
14194,25/09/2021
15998,25/09/2021
16469,25/09/2021
13263,25/09/2021
15194,25/09/2021
13032,25/09/2021
12895,26/09/2021
18092,26/09/2021
13860,26/09/2021
14911,26/09/2021
15622,26/09/2021
17193,26/09/2021
18001,26/09/2021
14198,26/09/2021
18065,26/09/2021
13552,26/09/2021
16745,26/09/2021
17841,26/09/2021
13634,26/09/2021
15021,26/09/2021
15841,26/09/2021
14606,26/09/2021
17883,26/09/2021
17716,26/09/2021
16910,26/09/2021
15707,26/09/2021
13430,26/09/2021
12566,26/09/2021
16928,26/09/2021
12457,26/09/2021
NA,26/09/2021
18211,27/09/2021
13107,27/09/2021
13539,27/09/2021
13518,27/09/2021
NA,27/09/2021
14306,27/09/2021
13134,27/09/2021
17679,27/09/2021
12731,27/09/2021
17214,27/09/2021
15005,27/09/2021
16341,27/09/2021
13662,27/09/2021
17002,27/09/2021
13694,27/09/2021
13658,27/09/2021
16729,27/09/2021
17602,27/09/2021
16945,27/09/2021
18259,27/09/2021
15511,27/09/2021
17402,27/09/2021
17594,27/09/2021
17293,27/09/2021
17530,27/09/2021
16746,27/09/2021
16350,27/09/2021
12963,28/09/2021
13599,28/09/2021
15382,28/09/2021
13141,28/09/2021
15498,28/09/2021
12471,28/09/2021
NA,28/09/2021
13268,28/09/2021
16108,28/09/2021
13418,28/09/2021
15505,28/09/2021
18122,28/09/2021
12434,28/09/2021
13196,28/09/2021
16924,28/09/2021
17049,28/09/2021
15311,28/09/2021
17663,28/09/2021
15240,28/09/2021
17238,28/09/2021
18055,28/09/2021
12600,28/09/2021
17652,28/09/2021
15410,28/09/2021
17370,28/09/2021
14262,28/09/2021
12871,28/09/2021
18225,28/09/2021
14056,28/09/2021
14462,28/09/2021
12748,28/09/2021
15947,30/09/2021
15547,30/09/2021
14878,30/09/2021
16438,30/09/2021
17858,30/09/2021
17802,30/09/2021
13334,30/09/2021
14769,30/09/2021
16033,30/09/2021
16370,30/09/2021
17069,01/10/2021
18094,01/10/2021
14934,01/10/2021
16080,01/10/2021
15365,01/10/2021
14159,01/10/2021
14684,01/10/2021
14646,01/10/2021
12640,01/10/2021
13774,01/10/2021
15594,01/10/2021
12724,01/10/2021
15058,01/10/2021
12752,01/10/2021
16422,01/10/2021
15504,01/10/2021
13777,01/10/2021
15500,01/10/2021
17557,01/10/2021
14290,01/10/2021
13102,01/10/2021
14146,01/10/2021
12540,01/10/2021
14961,01/10/2021
17848,01/10/2021
14236,02/10/2021
14911,02/10/2021
17450,02/10/2021
16369,02/10/2021
17686,02/10/2021
15839,02/10/2021
NA,02/10/2021
14446,02/10/2021
17841,02/10/2021
13448,02/10/2021
16360,02/10/2021
16464,02/10/2021
17340,02/10/2021
17564,02/10/2021
13356,02/10/2021
14401,02/10/2021
16839,02/10/2021
13138,02/10/2021
17034,03/10/2021
14356,03/10/2021
18236,03/10/2021
17651,03/10/2021
16626,03/10/2021
13155,03/10/2021
16493,03/10/2021
17511,03/10/2021
17164,03/10/2021
13908,03/10/2021
16103,03/10/2021
13316,03/10/2021
12721,03/10/2021
15203,03/10/2021
16016,03/10/2021
14527,03/10/2021
13627,03/10/2021
14060,03/10/2021
15737,03/10/2021
13350,03/10/2021
15290,03/10/2021
16627,03/10/2021
14096,03/10/2021
17475,03/10/2021
13959,03/10/2021
17758,03/10/2021
14951,03/10/2021
14780,03/10/2021
NA,03/10/2021
12520,03/10/2021
16085,03/10/2021
15351,03/10/2021
15399,03/10/2021
14606,03/10/2021
15239,04/10/2021
14911,04/10/2021
12409,04/10/2021
14261,04/10/2021
15950,04/10/2021
17581,04/10/2021
12657,04/10/2021
16735,04/10/2021
13089,04/10/2021
17920,04/10/2021
12854,04/10/2021
13804,04/10/2021
17243,04/10/2021
15005,04/10/2021
14395,04/10/2021
14659,04/10/2021
12877,04/10/2021
13486,04/10/2021
15571,04/10/2021
15067,04/10/2021
14038,04/10/2021
12936,04/10/2021
16236,04/10/2021
17311,04/10/2021
16669,04/10/2021
13055,04/10/2021
16348,04/10/2021
16910,04/10/2021
16161,04/10/2021
15398,04/10/2021
15640,04/10/2021
12906,04/10/2021
15237,04/10/2021
14125,04/10/2021
15394,04/10/2021
NA,04/10/2021
12952,04/10/2021
13012,04/10/2021
14854,04/10/2021
15555,04/10/2021
12579,04/10/2021
12425,04/10/2021
13320,04/10/2021
16715,04/10/2021
14702,04/10/2021
14562,04/10/2021
12516,05/10/2021
15838,05/10/2021
16782,05/10/2021
12546,05/10/2021
13949,05/10/2021
13994,05/10/2021
17416,05/10/2021
13127,05/10/2021
15311,05/10/2021
NA,05/10/2021
15763,05/10/2021
18118,05/10/2021
15075,05/10/2021
14911,05/10/2021
17841,05/10/2021
15901,05/10/2021
18189,05/10/2021
16978,05/10/2021
12705,05/10/2021
13097,05/10/2021
14546,05/10/2021
16910,05/10/2021
14014,05/10/2021
15981,05/10/2021
14880,05/10/2021
16240,05/10/2021
13336,05/10/2021
16128,05/10/2021
14652,05/10/2021
15807,05/10/2021
15916,05/10/2021
15475,05/10/2021
15978,05/10/2021
16485,05/10/2021
16872,05/10/2021
12488,07/10/2021
16326,07/10/2021
16744,07/10/2021
16169,07/10/2021
15044,07/10/2021
16480,07/10/2021
17716,07/10/2021
17006,07/10/2021
14367,07/10/2021
16133,07/10/2021
17498,07/10/2021
15860,07/10/2021
14194,07/10/2021
14540,07/10/2021
17131,07/10/2021
15799,07/10/2021
14152,07/10/2021
16931,07/10/2021
12348,07/10/2021
13536,07/10/2021
17837,07/10/2021
13408,07/10/2021
16049,07/10/2021
16655,07/10/2021
17107,07/10/2021
16705,07/10/2021
16746,07/10/2021
16771,07/10/2021
17315,07/10/2021
16198,07/10/2021
13435,07/10/2021
13670,07/10/2021
15150,07/10/2021
17159,07/10/2021
13389,08/10/2021
13468,08/10/2021
15626,08/10/2021
14911,08/10/2021
17377,08/10/2021
13014,08/10/2021
17841,08/10/2021
15358,08/10/2021
12925,08/10/2021
17705,08/10/2021
12820,08/10/2021
13927,08/10/2021
18205,08/10/2021
14931,08/10/2021
13867,08/10/2021
16383,08/10/2021
17287,08/10/2021
14908,08/10/2021
14387,08/10/2021
13233,08/10/2021
13639,08/10/2021
14667,08/10/2021
13200,08/10/2021
18016,08/10/2021
15344,08/10/2021
13866,08/10/2021
14096,08/10/2021
12612,08/10/2021
15755,08/10/2021
16710,08/10/2021
13035,09/10/2021
14321,09/10/2021
14272,09/10/2021
15754,09/10/2021
13314,09/10/2021
15745,09/10/2021
13644,09/10/2021
16629,09/10/2021
NA,09/10/2021
14818,09/10/2021
14419,09/10/2021
17511,09/10/2021
12987,09/10/2021
15311,09/10/2021
14456,09/10/2021
16607,09/10/2021
17656,09/10/2021
13979,09/10/2021
16713,09/10/2021
13016,09/10/2021
15568,09/10/2021
14883,09/10/2021
15674,09/10/2021
15827,09/10/2021
16354,09/10/2021
17576,09/10/2021
17609,09/10/2021
14412,10/10/2021
15301,10/10/2021
15584,10/10/2021
14109,10/10/2021
17405,10/10/2021
13988,10/10/2021
12656,10/10/2021
13505,10/10/2021
12362,10/10/2021
13798,10/10/2021
14911,10/10/2021
16460,10/10/2021
18109,10/10/2021
16764,10/10/2021
13018,10/10/2021
15750,10/10/2021
13139,10/10/2021
14298,10/10/2021
18242,10/10/2021
16115,10/10/2021
16332,10/10/2021
13901,10/10/2021
NA,10/10/2021
16690,10/10/2021
13924,10/10/2021
12748,10/10/2021
12393,10/10/2021
15036,10/10/2021
14649,10/10/2021
17841,10/10/2021
13061,10/10/2021
17783,10/10/2021
15796,10/10/2021
14952,11/10/2021
17894,11/10/2021
18192,11/10/2021
17447,11/10/2021
13694,11/10/2021
14868,11/10/2021
16059,11/10/2021
12957,11/10/2021
14680,11/10/2021
14524,11/10/2021
12839,11/10/2021
18198,11/10/2021
17528,11/10/2021
15356,11/10/2021
13354,11/10/2021
13503,11/10/2021
16653,11/10/2021
16574,11/10/2021
12937,11/10/2021
17306,11/10/2021
14696,11/10/2021
NA,11/10/2021
17724,11/10/2021
14305,11/10/2021
13759,11/10/2021
17813,11/10/2021
12718,11/10/2021
18204,11/10/2021
12598,11/10/2021
17015,11/10/2021
16268,11/10/2021
15114,11/10/2021
14156,12/10/2021
14655,12/10/2021
13575,12/10/2021
14916,12/10/2021
18041,12/10/2021
16101,12/10/2021
13263,12/10/2021
13092,12/10/2021
17949,12/10/2021
13764,12/10/2021
12731,12/10/2021
12748,12/10/2021
16133,12/10/2021
16729,12/10/2021
17376,12/10/2021
17675,12/10/2021
15903,12/10/2021
15034,12/10/2021
15185,12/10/2021
15411,12/10/2021
15834,12/10/2021
NA,12/10/2021
16404,12/10/2021
14503,12/10/2021
12842,12/10/2021
16613,12/10/2021
16923,14/10/2021
15038,14/10/2021
17811,14/10/2021
16693,14/10/2021
13681,14/10/2021
15164,14/10/2021
13782,14/10/2021
13571,14/10/2021
15555,14/10/2021
15579,14/10/2021
16007,14/10/2021
14970,14/10/2021
15906,14/10/2021
16283,14/10/2021
15701,14/10/2021
14051,14/10/2021
15547,14/10/2021
14502,14/10/2021
16533,14/10/2021
13379,14/10/2021
17841,14/10/2021
14432,14/10/2021
17954,14/10/2021
14644,15/10/2021
14488,15/10/2021
14193,15/10/2021
13344,15/10/2021
14096,15/10/2021
12886,15/10/2021
16747,15/10/2021
13635,15/10/2021
18116,15/10/2021
17321,15/10/2021
14815,15/10/2021
16205,15/10/2021
NA,15/10/2021
16774,15/10/2021
15091,15/10/2021
14360,15/10/2021
16875,15/10/2021
12637,15/10/2021
15088,15/10/2021
16013,15/10/2021
15299,15/10/2021
18257,15/10/2021
14653,15/10/2021
13297,15/10/2021
13167,15/10/2021
13994,15/10/2021
15159,15/10/2021
15111,16/10/2021
13319,16/10/2021
16253,16/10/2021
NA,16/10/2021
13895,16/10/2021
16556,16/10/2021
14291,16/10/2021
16186,16/10/2021
16360,16/10/2021
15046,16/10/2021
14515,16/10/2021
14178,16/10/2021
15255,16/10/2021
14184,16/10/2021
15339,16/10/2021
16440,16/10/2021
14056,16/10/2021
13317,16/10/2021
12395,16/10/2021
15228,16/10/2021
17667,16/10/2021
16474,16/10/2021
16033,16/10/2021
14506,16/10/2021
12512,16/10/2021
16242,16/10/2021
16374,16/10/2021
15044,16/10/2021
13269,16/10/2021
15276,16/10/2021
15955,16/10/2021
17728,17/10/2021
12481,17/10/2021
12700,17/10/2021
17511,17/10/2021
12828,17/10/2021
15081,17/10/2021
13808,17/10/2021
12748,17/10/2021
15757,17/10/2021
